timestamp,open,high,low,close
2017-06-27,309.0300,310.1800,308.6000,309.9600
2017-06-26,309.3900,309.7200,308.6400,309.2300
2017-06-25,309.5600,309.5600,308.8500,309.4300
2017-06-23,308.7400,309.9300,308.5100,309.9300
2017-06-22,309.1800,309.6700,308.3400,309.0600
2017-06-21,308.8100,309.5500,308.3900,309.2900
2017-06-20,307.4700,309.2400,307.2200,309.0800
2017-06-19,307.2700,308.2300,306.6600,307.8900
2017-06-18,307.4600,307.6200,307.0300,307.5600
2017-06-16,307.7500,308.1300,306.9900,306.9900
2017-06-15,305.5900,308.3200,305.4400,307.9700
2017-06-14,305.8800,306.6600,305.2000,305.9000
2017-06-13,307.2100,307.5000,305.6500,306.0100
2017-06-12,307.1100,307.7300,306.8600,307.2100
2017-06-11,307.7900,308.1800,306.9700,307.0800
2017-06-09,307.5400,308.1400,306.7900,307.2800
2017-06-08,308.0100,308.5100,307.3200,307.4700
2017-06-07,307.8000,308.8800,307.5400,308.3300
2017-06-06,306.9200,308.4900,306.8700,307.7900
2017-06-05,307.3400,307.7500,306.8000,307.0400
2017-06-04,307.2400,308.1900,307.0100,307.2200
2017-06-02,307.8000,308.5400,307.0700,308.4700
2017-06-01,307.7100,308.1900,307.0700,307.8700
2017-05-31,307.4800,308.5800,306.7100,307.9900
2017-05-30,307.7200,308.7900,307.2500,307.5700
2017-05-29,307.2400,308.0600,306.9700,307.6200
2017-05-28,307.2000,307.4700,306.7600,307.2100
2017-05-26,307.1100,307.8900,306.5600,307.5000
2017-05-25,307.6200,308.4400,306.3500,307.2500
2017-05-24,308.1400,309.0300,306.9000,307.6000
2017-05-23,308.0700,308.8800,307.8200,308.2800
2017-05-22,308.1400,309.0500,307.8300,308.2500
2017-05-21,307.8500,308.6700,307.8500,308.4000
2017-05-19,309.7700,309.9000,307.8100,308.1100
2017-05-18,308.6400,310.7700,308.5900,309.8600
2017-05-17,309.3400,310.3600,308.3000,308.9900
2017-05-16,308.5800,309.8200,308.2500,309.4400
2017-05-15,309.5100,309.8800,308.3500,308.7900
2017-05-14,309.8200,310.2700,309.2600,309.4500
2017-05-12,309.7300,310.4500,309.2800,310.1700
2017-05-11,310.3400,310.7000,309.5900,309.9400
2017-05-10,311.4100,311.8100,310.0500,310.4400
2017-05-09,310.8200,312.1100,310.6500,311.7100
2017-05-08,311.0800,311.8800,310.6500,310.8300
2017-05-07,311.3600,311.4900,310.8200,311.2900
2017-05-05,312.0200,312.3600,310.9300,311.2600
2017-05-04,311.4800,312.5600,311.4100,312.2700
2017-05-03,311.7900,312.3500,311.3900,311.9000
2017-05-02,311.7300,312.5700,311.3900,312.0800
2017-05-01,312.7000,313.2000,311.2900,311.8200
2017-04-30,312.8800,313.2100,311.8300,312.4900
2017-04-28,311.2300,313.3700,311.0800,313.3700
2017-04-27,312.1300,312.7900,311.0700,311.4400
2017-04-26,311.2900,313.0400,311.2200,312.3300
2017-04-25,311.0400,313.0400,310.9100,311.5400
2017-04-24,311.5800,312.6100,310.7100,311.1400
2017-04-23,312.0000,312.6100,311.0700,311.6800
2017-04-21,313.0200,314.2500,311.9500,311.9500
2017-04-20,313.0600,314.1400,312.4800,313.0100
2017-04-19,313.2800,313.7800,312.4400,313.1600
2017-04-18,313.2300,313.7600,312.0200,313.3600
2017-04-17,312.4400,313.7500,312.1400,313.3000
2017-04-16,312.4300,312.7700,312.0600,312.3700
2017-04-14,312.5800,313.0500,312.1300,312.8100
2017-04-13,312.4800,313.1400,311.7700,312.4800
2017-04-12,311.8400,312.7100,310.8800,312.5400
2017-04-11,310.8700,312.2400,310.6600,311.9800
2017-04-10,309.5300,311.4300,309.2700,310.8700
2017-04-09,309.5000,309.8800,309.3200,309.4400
2017-04-07,310.3200,310.7700,309.3900,309.9800
2017-04-06,309.9400,310.7300,309.0400,310.3700
2017-04-05,309.3800,310.3900,309.1900,310.1600
2017-04-04,308.0400,309.7400,307.9900,309.5100
2017-04-03,308.3900,309.1800,307.8800,308.2300
2017-04-02,308.4200,308.8700,308.1300,308.5300
2017-03-31,308.5800,309.0500,307.3300,308.5400
2017-03-30,309.3100,310.0400,308.1400,308.7700
2017-03-29,309.5100,310.3600,308.9900,309.5000
2017-03-28,308.4300,310.1100,308.2900,309.6300
2017-03-27,310.0700,310.6900,308.3500,308.7600
2017-03-26,309.5000,310.3300,309.5000,310.0800
2017-03-24,308.7100,310.7100,308.6300,309.5000
2017-03-23,308.3100,309.5400,308.0800,308.9600
2017-03-22,308.1400,309.2100,307.9700,308.4600
2017-03-21,308.1800,308.8100,307.7400,308.2500
2017-03-20,308.2100,308.8700,307.7700,308.2500
2017-03-19,308.0000,308.5400,307.8800,308.5200
2017-03-17,309.5000,309.8700,307.7400,308.4300
2017-03-16,310.1300,310.3500,308.8600,309.6300
2017-03-15,310.9400,311.2600,309.1900,310.2100
2017-03-14,311.9200,312.6400,310.6100,311.1500
2017-03-13,312.7000,313.1600,311.5600,311.9600
2017-03-12,312.1900,313.0200,312.0500,312.8600
2017-03-10,311.5300,313.1100,311.1000,312.3800
2017-03-09,310.7300,311.8900,310.0400,311.5200
2017-03-08,309.8000,311.8000,309.6000,310.7500
2017-03-07,309.7000,310.1900,309.0100,309.9700
2017-03-06,308.6600,309.9700,308.4200,309.6400
2017-03-05,308.8500,308.9500,308.1600,308.7000
2017-03-03,309.2300,309.9400,308.3600,308.8100
2017-03-02,307.1700,309.6400,306.9500,309.3600
2017-03-01,307.8800,308.3900,307.0400,307.2600
2017-02-28,307.2800,308.4700,307.0600,307.8800
2017-02-27,307.8800,308.6100,307.0500,307.4800
2017-02-26,308.1000,308.3500,307.9000,308.1600
2017-02-24,308.5300,308.9700,307.7400,308.2100
2017-02-23,307.6800,308.7500,307.0400,308.5100
2017-02-22,307.2100,308.2100,306.7200,307.7100
2017-02-21,307.5700,307.9500,306.5500,307.2900
2017-02-20,307.7600,308.4000,307.3800,307.6800
2017-02-19,308.0500,308.0500,307.3100,307.9800
2017-02-17,307.2200,308.4600,306.9600,307.7300
2017-02-16,307.6500,308.2500,306.7900,307.2500
2017-02-15,307.7100,308.6100,307.5600,307.8500
2017-02-14,307.8100,308.6800,307.5000,307.9500
2017-02-13,308.1100,308.4800,307.6400,308.0100
2017-02-12,307.8500,308.2100,307.5100,308.1700
2017-02-10,307.8400,308.7400,307.6300,307.7600
2017-02-09,308.6700,309.5400,307.6400,307.8500
2017-02-08,308.9800,309.6300,308.4100,308.8300
2017-02-07,309.4900,309.9000,308.5100,308.7100
2017-02-06,309.2900,310.2400,308.5100,309.6100
2017-02-05,309.6000,309.7000,309.2700,309.4800
2017-02-03,308.9800,309.9600,308.3500,309.2000
2017-02-02,309.2100,309.6900,308.0400,309.1300
2017-02-01,309.6400,310.6000,308.8900,309.2900
2017-01-31,310.2700,311.3000,309.3300,309.5000
2017-01-30,311.0500,311.6400,309.6400,310.1100
2017-01-29,311.0700,311.3000,310.7900,311.0500
2017-01-27,310.6700,312.0000,310.4900,311.6200
2017-01-26,309.9700,312.0100,309.2300,310.6800
2017-01-25,310.0600,310.6700,308.9700,310.0300
2017-01-24,310.0300,310.5800,309.3900,310.2100
2017-01-23,309.0500,310.5100,308.9300,310.1300
2017-01-22,309.1200,309.5300,308.9500,309.0500
2017-01-20,308.5600,309.7800,307.9500,309.1600
2017-01-19,307.3800,308.7600,307.1700,308.3000
2017-01-18,306.9900,308.1800,306.7500,307.3800
2017-01-17,307.3100,308.0700,306.7300,307.0600
2017-01-16,307.0800,307.9400,306.5500,307.3800
2017-01-15,306.7700,307.0300,306.3700,306.8600
2017-01-13,307.1800,307.7100,306.6000,306.9600
2017-01-12,307.3600,308.1200,306.5500,307.0200
2017-01-11,309.0600,309.6900,307.2600,307.4800
2017-01-10,307.8400,309.6100,307.6400,308.8800
2017-01-09,307.2100,308.8700,306.8800,307.8800
2017-01-08,307.3400,307.4600,306.9600,307.2200
2017-01-06,308.0100,308.2700,306.5400,306.8500
2017-01-05,307.7100,308.8000,307.5200,308.0400
2017-01-04,309.3000,309.3300,307.4900,307.6600
2017-01-03,308.8600,309.6600,308.1000,309.1200
2017-01-02,308.9600,309.6200,308.4600,308.5100
2017-01-01,309.0000,309.4400,308.4600,308.9600
2016-12-30,310.0600,311.6500,308.0100,309.0100
2016-12-29,308.9100,310.9600,308.2500,309.9600
2016-12-28,308.1000,309.5200,307.8100,308.9100
2016-12-27,309.0400,309.3500,307.7100,308.0900
2016-12-26,308.9300,309.3000,308.3800,309.0400
2016-12-25,308.7900,309.4300,308.5400,309.0300
2016-12-23,310.0700,310.6100,308.5000,309.2600
2016-12-22,310.2500,310.8000,309.5700,310.3600
2016-12-21,310.8300,311.1100,309.4300,310.2700
2016-12-20,311.3000,311.7400,310.3600,310.8100
2016-12-19,312.1500,312.2700,310.4100,311.3500
2016-12-18,312.4000,312.6200,311.7700,312.1500
2016-12-16,312.5000,313.3200,311.5600,311.9600
2016-12-15,313.6200,314.3000,311.9800,312.2800
2016-12-14,314.0500,315.0600,312.8100,313.6500
2016-12-13,314.4000,314.7400,313.6500,313.8200
2016-12-12,314.5100,314.9100,313.3500,314.0800
2016-12-11,314.6500,314.7000,314.1600,314.4300
2016-12-09,314.3000,314.9700,313.6100,314.8000
2016-12-08,313.0200,315.1000,312.6600,314.0400
2016-12-07,312.3800,314.0500,312.2700,312.9100
2016-12-06,313.5000,314.5500,312.2300,312.3000
2016-12-05,312.4700,314.6300,312.0400,313.6900
2016-12-04,313.1700,313.2800,312.1500,312.2900
2016-12-02,313.9900,314.5800,312.7900,313.1600
2016-12-01,312.4100,314.3700,312.2100,314.1700
2016-11-30,311.3900,313.4200,310.4900,312.4800
2016-11-29,310.8700,312.0200,310.6500,311.2000
2016-11-28,309.7600,311.4400,309.3500,310.7600
2016-11-27,309.7200,309.9800,309.4800,309.7600
2016-11-25,310.5600,310.6000,308.8900,309.7400
2016-11-24,310.1300,310.6700,309.6300,310.4100
2016-11-23,308.5500,310.4600,308.2400,310.1000
2016-11-22,308.4900,309.0300,307.5600,308.4400
2016-11-21,309.0200,309.3400,308.2800,308.6300
2016-11-20,308.9800,309.2400,308.4300,308.9600
2016-11-18,309.6400,310.6400,308.3800,309.0600
2016-11-17,310.0200,310.2000,308.4400,309.3900
2016-11-16,309.6800,311.0800,309.3100,309.6900
2016-11-15,310.5600,310.7700,308.9000,309.6200
2016-11-14,308.8900,310.9400,308.3500,310.3900
2016-11-13,305.3600,309.2500,305.3600,308.8800
2016-11-11,307.5000,309.8200,307.2300,308.9800
2016-11-10,305.6000,308.8600,305.2500,307.5500
2016-11-09,304.9600,307.4200,304.5800,305.3800
2016-11-08,305.3900,306.2200,304.7600,304.8100
2016-11-07,305.5900,306.7000,305.0200,305.3600
2016-11-06,305.6800,306.0800,305.3400,305.9800
2016-11-04,306.6000,307.0500,305.3400,306.0000
2016-11-03,308.0100,308.6300,306.4000,306.7500
2016-11-02,307.9100,308.6800,307.6400,308.1800
2016-11-01,308.5100,308.8800,307.0100,307.9100
2016-10-31,309.4300,309.9400,307.8000,308.5600
2016-10-30,309.4400,309.8600,308.2600,309.3700
2016-10-28,309.1400,309.9000,308.8900,309.2100
2016-10-27,308.8300,309.8500,308.6600,309.2500
2016-10-26,308.7200,309.7100,308.6500,308.8700
2016-10-25,308.3400,308.9700,307.5500,308.7000
2016-10-24,308.5100,308.7200,307.5000,308.3900
2016-10-23,308.0600,308.5800,307.9700,308.4500
2016-10-21,307.0700,308.7800,306.9500,308.2700
2016-10-20,306.6000,307.7400,306.3900,307.0600
2016-10-19,306.4900,307.3800,305.9400,306.7500
2016-10-18,306.7000,307.3200,306.2300,306.4400
2016-10-17,305.5800,307.6200,305.2200,306.7900
2016-10-16,305.5600,305.9000,305.2600,305.2700
2016-10-14,305.1200,306.1600,304.8700,305.8000
2016-10-13,305.3600,306.9200,304.8400,305.2600
2016-10-12,304.8900,306.3100,304.3400,305.4700
2016-10-11,303.9700,305.7400,303.2800,304.7800
2016-10-10,304.2700,304.7900,303.3300,303.9400
2016-10-09,304.2700,304.4600,303.7100,304.4500
2016-10-07,303.6900,304.9800,303.0500,304.4200
2016-10-06,304.8200,305.4500,303.4000,303.7200
2016-10-05,307.1200,307.8800,304.2800,304.9400
2016-10-04,307.2600,308.1700,306.2300,307.2100
2016-10-03,307.8800,308.7600,307.0700,307.2500
2016-10-02,307.9700,308.3800,307.7100,307.8800
2016-09-30,308.4300,309.9000,307.5900,307.8500
2016-09-29,307.8800,309.1500,307.5400,308.5400
2016-09-28,307.5100,308.4700,307.1600,307.8000
2016-09-27,306.8400,307.9300,305.8500,307.5200
2016-09-26,305.7800,307.0700,305.5600,306.7200
2016-09-25,305.5000,305.8400,305.3700,305.8400
2016-09-23,305.8900,306.3700,304.8300,305.6000
2016-09-22,307.9700,308.1900,305.0500,306.0600
2016-09-21,308.6600,308.8300,307.6400,308.0800
2016-09-20,308.6300,309.8800,308.2700,308.6500
2016-09-19,308.3200,308.7900,307.2700,308.5400
2016-09-18,308.7800,308.8900,308.1200,308.1500
2016-09-16,309.5000,310.2600,307.5800,307.7000
2016-09-15,309.9300,310.3700,309.3200,309.6800
2016-09-14,309.7700,310.4200,309.4400,309.9500
2016-09-13,309.2900,310.4500,309.1000,309.8700
2016-09-12,309.2500,310.7000,308.9300,309.2900
2016-09-11,309.1900,309.4000,309.0600,309.3300
2016-09-09,308.5700,309.7100,308.0700,309.0400
2016-09-08,308.1100,308.7500,307.5600,308.5800
2016-09-07,309.4100,309.5800,307.8900,308.3100
2016-09-06,309.6300,310.1000,308.9000,309.4100
2016-09-05,309.7800,310.1700,308.8600,309.6700
2016-09-04,309.4400,310.0800,309.2600,309.9400
2016-09-02,309.3300,310.5000,308.9500,309.7300
2016-09-01,309.3800,310.4600,309.1400,309.3900
2016-08-31,309.3200,310.5800,308.1300,309.3700
2016-08-30,308.3400,309.9800,308.1200,309.1300
2016-08-29,308.3600,309.4000,308.0700,308.3800
2016-08-28,308.6700,308.6700,308.0400,308.5000
2016-08-26,309.1400,309.3800,307.9500,308.6500
2016-08-25,309.2600,309.9200,308.8100,309.2300
2016-08-24,309.7200,310.4500,309.0300,309.3400
2016-08-23,310.2500,310.7000,309.3800,309.7100
2016-08-22,310.1600,310.5000,309.7200,310.2400
2016-08-21,309.8500,310.2500,309.7800,310.2100
2016-08-19,309.9700,310.7600,309.7100,309.9100
2016-08-18,310.7500,311.2300,309.7600,310.1200
2016-08-17,309.8100,311.3500,309.3600,310.7800
2016-08-16,309.2200,310.0900,308.9200,309.8000
2016-08-15,309.7500,309.9800,308.9700,309.1700
2016-08-14,309.7000,309.8300,309.1900,309.6400
2016-08-12,309.7900,310.3800,308.8100,309.3800
2016-08-11,310.2600,310.6900,309.4400,309.5100
2016-08-10,310.3400,310.6900,309.8400,310.0400
2016-08-09,311.1200,311.4400,309.9700,310.0800
2016-08-08,310.2000,311.4500,309.9400,310.8700
2016-08-07,310.0700,310.3400,309.9600,309.9600
2016-08-05,310.7500,311.4500,309.9400,310.6600
2016-08-04,310.6000,311.5400,310.3700,310.6700
2016-08-03,311.1400,311.6400,310.3400,310.7600
2016-08-02,310.6400,311.8800,310.3200,311.1400
2016-08-01,311.0800,312.0300,310.3300,310.6700
2016-07-31,310.6400,311.4800,310.5900,311.0200
2016-07-29,311.5600,312.6200,310.4700,310.9200
2016-07-28,313.1100,313.5400,311.1900,311.5600
2016-07-27,312.9400,314.1000,312.5400,313.0200
2016-07-26,311.9200,313.8700,311.7500,312.8800
2016-07-25,313.1200,313.5700,311.2700,311.7900
2016-07-24,313.1700,313.2900,312.8400,312.8400
2016-07-22,313.7000,313.9800,312.7000,313.3500
2016-07-21,314.3900,314.8600,313.2300,313.8500
2016-07-20,315.0800,315.3000,313.9000,314.5100
2016-07-19,314.6200,315.5500,314.2200,315.0400
2016-07-18,315.1600,315.5900,314.1800,314.7100
2016-07-17,315.2700,315.8800,314.7700,315.5000
2016-07-15,314.1200,315.7700,313.8800,315.3300
2016-07-14,313.8300,314.3200,313.0700,314.2400
2016-07-13,313.6100,314.4000,312.7500,313.7800
2016-07-12,313.5900,314.2900,312.5600,313.5300
2016-07-11,314.0400,314.2500,312.4000,313.6900
2016-07-10,313.9300,314.2600,313.6700,314.2400
2016-07-08,315.1400,315.5800,313.1200,313.8800
2016-07-07,316.4000,316.6500,314.2900,315.1800
2016-07-06,316.5600,316.9800,315.7700,316.5200
2016-07-05,316.3200,317.2500,315.7300,316.3500
2016-07-04,316.8300,317.0700,316.1200,316.4800
2016-07-03,316.8700,317.0800,316.3400,316.8000
2016-07-01,315.3900,317.3100,314.9300,316.1300
2016-06-30,316.5900,317.1800,314.6700,315.2200
2016-06-29,316.8500,317.6100,315.7500,316.8100
2016-06-28,318.2400,318.4800,316.0500,316.7000
2016-06-27,317.4000,318.7100,316.5500,318.2500
2016-06-26,317.4000,317.4800,317.0100,317.3800
2016-06-24,312.8100,321.9600,312.6600,317.7100
2016-06-23,313.9100,314.7500,311.7700,312.8500
2016-06-22,314.3000,315.3800,313.5700,313.7900
2016-06-21,312.7900,314.9500,312.4000,314.5600
2016-06-20,313.7000,313.8600,312.0600,312.5400
2016-06-19,313.9500,314.4000,313.4700,313.6000
2016-06-17,313.8300,314.9400,313.4200,313.8500
2016-06-16,314.0100,315.7300,313.6400,313.9800
2016-06-15,313.7500,314.7700,313.0700,314.1100
2016-06-14,312.4600,314.6600,312.1400,313.8500
2016-06-13,311.8400,313.3200,311.1600,312.5700
2016-06-12,311.5200,312.1000,311.5200,311.9900
2016-06-10,310.9100,312.3500,310.5700,311.7900
2016-06-09,310.1200,311.8700,309.9400,310.9800
2016-06-08,310.3900,310.8700,309.6900,310.0100
2016-06-07,310.7500,311.3800,309.8600,310.4300
2016-06-06,311.9700,312.5000,310.3300,310.9300
2016-06-05,312.2500,312.4600,311.8000,311.8000
2016-06-03,312.4500,312.8400,311.4700,311.7800
2016-06-02,313.5500,314.0100,312.1300,312.5400
2016-06-01,313.4900,314.3100,313.1500,313.4900
2016-05-31,313.6600,314.3100,313.1000,313.5100
2016-05-30,313.7500,314.2000,313.3800,313.3800
2016-05-29,313.9000,313.9500,313.6300,313.7500
2016-05-27,313.8600,315.0600,313.3700,313.9600
2016-05-26,313.8400,314.4400,313.2100,313.9000
2016-05-25,315.1400,315.4200,313.5600,313.8900
2016-05-24,317.3200,317.8000,314.7500,315.3000
2016-05-23,314.8500,317.8000,314.1600,317.1400
2016-05-22,315.5400,315.5400,314.6100,314.6600
2016-05-20,316.1900,317.0000,314.3000,314.6300
2016-05-19,315.8600,316.8300,315.5400,315.9900
2016-05-18,314.9400,316.9000,314.5800,315.7400
2016-05-17,315.1000,315.8300,314.0400,315.0800
2016-05-16,315.2900,315.9700,314.3200,315.1000
2016-05-15,315.1100,315.5900,314.8700,315.1000
2016-05-13,315.4400,316.4000,314.5400,315.2200
2016-05-12,315.5400,316.0500,314.4100,315.2800
2016-05-11,314.3900,315.8800,314.0000,315.6900
2016-05-10,315.6100,316.0600,312.9700,314.5200
2016-05-09,313.9100,316.1800,313.2400,315.2700
2016-05-08,314.3800,314.3800,313.6200,313.8200
2016-05-06,312.3900,314.4800,312.1200,313.8200
2016-05-05,312.7600,313.4000,311.9600,312.4400
2016-05-04,311.9900,313.2800,311.6200,312.8100
2016-05-03,310.5700,312.6500,310.4800,311.8100
2016-05-02,311.5700,311.8900,310.0800,310.7300
2016-05-01,310.8300,311.7100,310.8300,311.5500
2016-04-29,311.2000,313.1700,310.7600,311.4500
2016-04-28,311.3200,311.7300,310.2300,311.0900
2016-04-27,311.3500,312.6400,310.8900,311.1900
2016-04-26,311.5600,312.7900,310.7000,311.0800
2016-04-25,310.1300,312.1100,310.0400,311.3300
2016-04-24,310.2600,310.4800,310.0000,310.1800
2016-04-22,309.5400,310.9200,309.3200,309.9900
2016-04-21,308.9600,310.9300,308.4400,309.5400
2016-04-20,309.6300,310.1200,308.3700,308.9400
2016-04-19,310.6900,311.0200,309.2200,309.5700
2016-04-18,311.1500,311.3500,309.7600,310.4800
2016-04-15,311.0900,311.3800,309.9000,310.2500
2016-04-14,310.9900,311.6900,310.3300,311.3100
2016-04-13,311.0000,311.3600,310.2300,310.6800
2016-04-12,311.4600,312.1100,310.7300,311.0100
2016-04-11,312.3200,312.6900,311.1700,311.2100
2016-04-10,312.5000,313.1700,311.7300,312.1200
2016-04-08,312.0800,312.9500,311.6200,312.1500
2016-04-07,312.0700,312.5100,311.2400,312.1300
2016-04-06,312.7700,313.2000,311.5200,312.0700
2016-04-05,312.2200,313.3600,311.6900,313.0800
2016-04-04,313.2400,313.6400,311.7700,312.0300
2016-04-03,312.9300,313.5100,312.9200,313.1100
2016-04-01,313.5900,314.0400,312.6300,313.1800
2016-03-31,314.6300,315.0000,313.2500,313.3500
2016-03-30,312.9200,314.9700,312.6300,314.5600
2016-03-29,313.2300,314.4800,312.7500,312.9500
2016-03-28,313.6900,313.9400,312.9000,313.3700
2016-03-27,314.0400,314.0400,313.1700,313.6200
2016-03-25,313.5600,313.9200,312.7300,313.5200
2016-03-24,312.9300,314.4000,312.6900,313.5600
2016-03-23,311.4400,313.9300,311.1200,312.9400
2016-03-22,310.4700,313.0400,310.2400,311.3300
2016-03-21,309.7400,311.2300,309.4000,310.5100
2016-03-20,310.2700,310.3900,309.4600,309.5100
2016-03-18,310.1100,310.8300,309.2500,309.2500
2016-03-17,311.3900,311.8700,309.6100,310.1500
2016-03-16,310.3000,312.1300,309.4900,311.1700
2016-03-15,309.8400,311.0300,309.4000,310.1600
2016-03-14,310.0800,310.7000,309.3200,309.5800
2016-03-13,309.7600,310.4700,309.5800,310.0800
2016-03-11,310.8400,311.4700,309.3900,309.6400
2016-03-10,308.9200,311.5900,308.4500,310.9600
2016-03-09,309.6900,310.6200,308.5100,308.9400
2016-03-08,309.6000,311.5100,309.0700,309.7400
2016-03-07,308.3300,310.3400,307.7800,309.7200
2016-03-06,308.0500,308.3300,307.9800,308.3200
2016-03-04,309.5700,310.2900,307.2200,308.0100
2016-03-03,310.2000,310.6400,308.3300,309.4300
2016-03-02,309.3500,311.3400,309.0200,310.3700
2016-03-01,309.7100,310.4200,308.2800,309.3900
2016-02-29,311.0500,311.6300,309.2800,309.5700
2016-02-28,311.1100,311.4300,308.0200,310.9000
2016-02-26,311.1400,311.9700,309.6300,311.1800
2016-02-25,309.8400,311.5800,309.3200,310.9900
2016-02-24,307.8600,311.0400,307.2400,309.9400
2016-02-23,306.9400,308.1400,306.6400,307.9200
2016-02-22,308.5700,308.9500,306.4800,306.8900
2016-02-21,308.3500,308.5200,307.8400,308.4900
2016-02-19,309.8600,310.3800,307.9500,308.3500
2016-02-18,309.7900,310.3300,309.0100,309.8900
2016-02-17,310.5300,311.9100,308.9700,309.7300
2016-02-16,309.1900,311.4000,309.0000,310.6300
2016-02-15,309.9500,310.0300,308.6300,309.1700
2016-02-14,309.6900,310.2000,309.4600,309.8100
2016-02-12,311.0600,311.0700,309.0500,309.4800
2016-02-11,311.2300,312.8800,310.4100,310.9400
2016-02-10,311.2700,312.3900,310.5600,311.2000
2016-02-09,310.4800,312.9600,310.1300,311.4400
2016-02-08,309.2200,311.5900,308.7900,310.6900
2016-02-07,309.0200,310.0500,308.9200,309.2100
2016-02-05,310.3300,310.6900,308.6000,309.4100
2016-02-04,311.0400,311.3000,309.3700,310.2700
2016-02-03,311.8300,312.1100,310.0500,311.2200
2016-02-02,310.1600,312.0800,309.5500,311.8300
2016-02-01,310.8000,311.8300,309.8300,310.1200
2016-01-31,310.9000,311.1300,310.7200,310.8900
2016-01-29,313.0800,313.5900,310.2400,310.9800
2016-01-28,313.6900,314.6700,312.6600,313.1500
2016-01-27,311.7800,314.3900,311.6300,313.6000
2016-01-26,312.2100,312.9000,311.4100,311.7900
2016-01-25,311.6300,313.1200,311.0600,312.1100
2016-01-24,311.0100,311.8300,310.6000,311.5700
2016-01-22,314.4000,314.4000,310.7700,310.7700
2016-01-21,314.5900,315.5200,313.0300,314.3900
2016-01-20,314.8600,316.3300,314.1300,314.6400
2016-01-19,315.1100,315.4900,314.1800,314.8700
2016-01-18,315.2100,315.9000,314.3200,315.1100
2016-01-17,315.0500,316.0000,314.9500,315.0400
2016-01-16,314.8000,314.8000,314.8000,314.8000
2016-01-15,314.5100,316.0300,313.3400,314.9900
2016-01-14,315.3700,316.5800,314.2900,314.4800
2016-01-13,316.1900,316.5400,314.3200,315.2600
2016-01-12,317.3000,319.1300,315.4900,316.1900
2016-01-11,316.0700,317.9500,315.5500,317.2400
2016-01-10,316.2800,316.2800,315.5900,315.7700
2016-01-08,314.3700,316.9700,313.5700,316.9100
2016-01-07,314.5000,316.2100,313.2200,314.1200
2016-01-06,313.3100,315.0700,313.0300,314.5200
2016-01-05,314.5100,315.6300,313.0100,313.3100
2016-01-04,315.1800,316.2200,313.7400,314.4600
2016-01-03,313.9700,315.4500,313.9700,314.9700
2015-12-31,313.0700,316.1100,312.3300,315.1300
2015-12-30,312.6400,313.8600,312.0200,313.0800
2015-12-29,313.5200,314.3800,312.4000,312.6400
2015-12-28,315.8300,316.5100,312.9100,313.5000
2015-12-27,316.1300,316.2300,315.4900,315.8200
2015-12-25,316.2300,316.4700,315.4100,316.2300
2015-12-24,314.1800,316.4100,313.9600,315.3900
2015-12-23,313.5800,314.8900,313.0600,314.3000
2015-12-22,313.2500,314.5000,312.9800,313.7200
2015-12-21,313.8700,314.4500,312.6900,313.2000
2015-12-20,313.2600,313.9800,312.8900,313.5600
2015-12-18,316.5900,316.8700,312.7800,313.3800
2015-12-17,315.3400,316.8300,314.9100,316.6100
2015-12-16,315.5500,317.8800,315.0100,315.6400
2015-12-15,317.1900,317.6600,314.9300,315.6000
2015-12-14,316.6400,317.5200,315.5900,317.0300
2015-12-13,317.3000,317.4900,316.3400,316.7200
2015-12-11,317.2700,318.0900,316.2700,317.0900
2015-12-10,315.7400,317.6900,315.2400,317.3100
2015-12-09,313.4300,316.4600,313.1200,315.5000
2015-12-08,312.8900,314.6100,312.3000,313.6000
2015-12-07,312.3700,313.0700,311.0000,312.9400
2015-12-06,312.9100,312.9100,312.1900,312.5800
2015-12-04,313.1400,314.1500,311.8900,312.2800
2015-12-03,310.0700,313.6900,309.3600,313.0900
2015-12-02,312.2500,312.5000,309.8800,310.1200
2015-12-01,310.6100,312.4400,310.0300,312.1800
2015-11-30,311.6100,311.9300,310.3000,310.6300
2015-11-29,311.7600,311.7600,311.0100,311.5400
2015-11-27,311.8700,312.5000,311.1100,311.9000
2015-11-26,311.9200,312.5200,311.5000,311.8900
2015-11-25,311.7400,312.6300,311.4200,311.8500
2015-11-24,311.6900,312.2900,311.3100,311.8700
2015-11-23,310.6700,312.0200,309.9000,311.6000
2015-11-22,310.1300,311.3500,310.1300,310.6700
2015-11-20,309.9800,310.8300,308.6300,310.3700
2015-11-19,310.3300,310.7900,309.4400,310.0000
2015-11-18,310.8500,311.4900,309.9600,310.2200
2015-11-17,311.6300,312.3100,310.5700,311.0100
2015-11-16,311.4200,312.1300,310.9900,311.7100
2015-11-15,311.1400,311.4500,311.0200,311.2400
2015-11-13,312.3600,312.7700,310.8500,311.2800
2015-11-12,311.6100,312.6600,311.1100,312.3900
2015-11-11,312.2300,312.7200,311.0300,311.5200
2015-11-10,313.3600,313.7600,311.7200,312.2100
2015-11-09,314.4100,315.2500,313.0100,313.4400
2015-11-08,314.3100,314.4500,313.7100,314.1600
2015-11-06,313.2700,315.3200,313.1500,314.6000
2015-11-05,314.1600,314.6400,313.0600,313.1600
2015-11-04,312.6900,315.0000,312.6000,314.1500
2015-11-03,312.3500,314.2900,312.1100,313.0900
2015-11-02,310.2400,312.9900,309.8100,312.5600
2015-11-01,310.1200,310.2400,309.2400,310.0600
